child_name,filename,speaker,source,model_name,model_type,n_unique_nouns_in_session,tpr_the,tpr_a,tpr_overall,n_transitions_to_the,n_transitions_to_a,n_previous_a,n_previous_the,n_maintained,n_total,tpr
Ruth,./data/CHILDES/Manchester/Ruth/020214.cha,other_adult,human,Human,baseline_unrestricted,46,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020225.cha,child,human,Human,baseline_unrestricted,124,0.1111111111111111,0.16666666666666666,0.15384615384615385,1,5,9,30,33,39,0.15384615384615385
Aran,./data/CHILDES/Manchester/Aran/020225.cha,mother,human,Human,baseline_unrestricted,124,0.16666666666666666,0.03225806451612903,0.09090909090909091,4,1,24,31,50,55,0.09090909090909091
Aran,./data/CHILDES/Manchester/Aran/020225.cha,other_adult,human,Human,baseline_unrestricted,124,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020812.cha,child,human,Human,baseline_unrestricted,142,0.125,0.2222222222222222,0.17647058823529413,1,2,8,9,14,17,0.17647058823529413
Aran,./data/CHILDES/Manchester/Aran/020812.cha,mother,human,Human,baseline_unrestricted,142,0.1,0.18181818181818182,0.14285714285714285,1,2,10,11,18,21,0.14285714285714285
Aran,./data/CHILDES/Manchester/Aran/020812.cha,other_adult,human,Human,baseline_unrestricted,142,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020218.cha,child,human,Human,baseline_unrestricted,140,0.5714285714285714,0.42857142857142855,0.4642857142857143,4,9,7,21,15,28,0.4642857142857143
Aran,./data/CHILDES/Manchester/Aran/020218.cha,mother,human,Human,baseline_unrestricted,140,0.2631578947368421,0.10526315789473684,0.18421052631578946,5,2,19,19,31,38,0.18421052631578946
Aran,./data/CHILDES/Manchester/Aran/020218.cha,other_adult,human,Human,baseline_unrestricted,140,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020420.cha,child,human,Human,baseline_unrestricted,104,0.4166666666666667,0.26666666666666666,0.3333333333333333,5,4,12,15,18,27,0.3333333333333333
Aran,./data/CHILDES/Manchester/Aran/020420.cha,mother,human,Human,baseline_unrestricted,104,0.15384615384615385,0.125,0.13513513513513514,2,3,13,24,32,37,0.13513513513513514
Aran,./data/CHILDES/Manchester/Aran/020420.cha,other_adult,human,Human,baseline_unrestricted,104,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020009.cha,child,human,Human,baseline_unrestricted,117,0.16666666666666666,0.43478260869565216,0.3170731707317073,3,10,18,23,28,41,0.3170731707317073
Aran,./data/CHILDES/Manchester/Aran/020009.cha,mother,human,Human,baseline_unrestricted,117,0.2692307692307692,0.1111111111111111,0.20454545454545456,7,2,26,18,35,44,0.20454545454545456
Aran,./data/CHILDES/Manchester/Aran/020009.cha,other_adult,human,Human,baseline_unrestricted,117,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020427.cha,child,human,Human,baseline_unrestricted,115,0.75,0.35294117647058826,0.42857142857142855,3,6,4,17,12,21,0.42857142857142855
Aran,./data/CHILDES/Manchester/Aran/020427.cha,mother,human,Human,baseline_unrestricted,115,0.0,0.08333333333333333,0.05263157894736842,0,1,7,12,18,19,0.05263157894736842
Aran,./data/CHILDES/Manchester/Aran/020427.cha,other_adult,human,Human,baseline_unrestricted,115,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020721.cha,child,human,Human,baseline_unrestricted,128,0.16666666666666666,0.2777777777777778,0.2222222222222222,3,5,18,18,28,36,0.2222222222222222
Aran,./data/CHILDES/Manchester/Aran/020721.cha,mother,human,Human,baseline_unrestricted,128,0.16666666666666666,0.08695652173913043,0.12195121951219512,3,2,18,23,36,41,0.12195121951219512
Aran,./data/CHILDES/Manchester/Aran/020721.cha,other_adult,human,Human,baseline_unrestricted,128,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/021007.cha,child,human,Human,baseline_unrestricted,118,0.2857142857142857,0.0625,0.13043478260869565,2,1,7,16,20,23,0.13043478260869565
Aran,./data/CHILDES/Manchester/Aran/021007.cha,mother,human,Human,baseline_unrestricted,118,0.0,0.0,0.0,0,0,7,24,31,31,0.0
Aran,./data/CHILDES/Manchester/Aran/021007.cha,other_adult,human,Human,baseline_unrestricted,118,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/011112.cha,child,human,Human,baseline_unrestricted,131,1.0,0.0,0.5,1,0,1,1,1,2,0.5
Aran,./data/CHILDES/Manchester/Aran/011112.cha,mother,human,Human,baseline_unrestricted,131,,0.0,0.0,0,0,0,1,1,1,0.0
Aran,./data/CHILDES/Manchester/Aran/011112.cha,other_adult,human,Human,baseline_unrestricted,131,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020902.cha,child,human,Human,baseline_unrestricted,112,0.5294117647058824,0.058823529411764705,0.29411764705882354,9,1,17,17,24,34,0.29411764705882354
Aran,./data/CHILDES/Manchester/Aran/020902.cha,mother,human,Human,baseline_unrestricted,112,0.16666666666666666,0.23076923076923078,0.20454545454545456,3,6,18,26,35,44,0.20454545454545456
Aran,./data/CHILDES/Manchester/Aran/020902.cha,other_adult,human,Human,baseline_unrestricted,112,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020121.cha,child,human,Human,baseline_unrestricted,114,0.07692307692307693,0.4117647058823529,0.26666666666666666,1,7,13,17,22,30,0.26666666666666666
Aran,./data/CHILDES/Manchester/Aran/020121.cha,mother,human,Human,baseline_unrestricted,114,0.24,0.0,0.15384615384615385,6,0,25,14,33,39,0.15384615384615385
Aran,./data/CHILDES/Manchester/Aran/020121.cha,other_adult,human,Human,baseline_unrestricted,114,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/021000.cha,child,human,Human,baseline_unrestricted,93,0.16666666666666666,0.25,0.2,1,1,6,4,8,10,0.2
Aran,./data/CHILDES/Manchester/Aran/021000.cha,mother,human,Human,baseline_unrestricted,93,0.15384615384615385,0.3333333333333333,0.21052631578947367,2,2,13,6,15,19,0.21052631578947367
Aran,./data/CHILDES/Manchester/Aran/021000.cha,other_adult,human,Human,baseline_unrestricted,93,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/021028.cha,child,human,Human,baseline_unrestricted,119,0.4444444444444444,0.1875,0.28,4,3,9,16,18,25,0.28
Aran,./data/CHILDES/Manchester/Aran/021028.cha,mother,human,Human,baseline_unrestricted,119,0.09090909090909091,0.07142857142857142,0.07692307692307693,1,2,11,28,36,39,0.07692307692307693
Aran,./data/CHILDES/Manchester/Aran/021028.cha,other_adult,human,Human,baseline_unrestricted,119,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020524.cha,child,human,Human,baseline_unrestricted,105,0.2,0.2857142857142857,0.2631578947368421,1,4,5,14,14,19,0.2631578947368421
Aran,./data/CHILDES/Manchester/Aran/020524.cha,mother,human,Human,baseline_unrestricted,105,0.3076923076923077,0.1875,0.2413793103448276,4,3,13,16,22,29,0.2413793103448276
Aran,./data/CHILDES/Manchester/Aran/020524.cha,other_adult,human,Human,baseline_unrestricted,105,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020925.cha,child,human,Human,baseline_unrestricted,127,0.2857142857142857,0.058823529411764705,0.125,2,1,7,17,21,24,0.125
Aran,./data/CHILDES/Manchester/Aran/020925.cha,mother,human,Human,baseline_unrestricted,127,0.16666666666666666,0.18181818181818182,0.17647058823529413,2,4,12,22,28,34,0.17647058823529413
Aran,./data/CHILDES/Manchester/Aran/020925.cha,other_adult,human,Human,baseline_unrestricted,127,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020728.cha,child,human,Human,baseline_unrestricted,139,0.3333333333333333,0.10526315789473684,0.1935483870967742,4,2,12,19,25,31,0.1935483870967742
Aran,./data/CHILDES/Manchester/Aran/020728.cha,mother,human,Human,baseline_unrestricted,139,0.3076923076923077,0.13636363636363635,0.2,4,3,13,22,28,35,0.2
Aran,./data/CHILDES/Manchester/Aran/020728.cha,other_adult,human,Human,baseline_unrestricted,139,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020714.cha,child,human,Human,baseline_unrestricted,129,0.1,0.2631578947368421,0.20689655172413793,1,5,10,19,23,29,0.20689655172413793
Aran,./data/CHILDES/Manchester/Aran/020714.cha,mother,human,Human,baseline_unrestricted,129,0.2916666666666667,0.11764705882352941,0.21951219512195122,7,2,24,17,32,41,0.21951219512195122
Aran,./data/CHILDES/Manchester/Aran/020714.cha,other_adult,human,Human,baseline_unrestricted,129,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/011126.cha,child,human,Human,baseline_unrestricted,121,1.0,0.2857142857142857,0.375,1,2,1,7,5,8,0.375
Aran,./data/CHILDES/Manchester/Aran/011126.cha,mother,human,Human,baseline_unrestricted,121,0.0,0.2,0.16666666666666666,0,1,1,5,5,6,0.16666666666666666
Aran,./data/CHILDES/Manchester/Aran/011126.cha,other_adult,human,Human,baseline_unrestricted,121,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020107.cha,child,human,Human,baseline_unrestricted,106,0.5,0.4583333333333333,0.47058823529411764,5,11,10,24,18,34,0.47058823529411764
Aran,./data/CHILDES/Manchester/Aran/020107.cha,mother,human,Human,baseline_unrestricted,106,0.3333333333333333,0.14285714285714285,0.2222222222222222,5,3,15,21,28,36,0.2222222222222222
Aran,./data/CHILDES/Manchester/Aran/020107.cha,other_adult,human,Human,baseline_unrestricted,106,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020517.cha,child,human,Human,baseline_unrestricted,133,0.6666666666666666,0.13333333333333333,0.2222222222222222,2,2,3,15,14,18,0.2222222222222222
Aran,./data/CHILDES/Manchester/Aran/020517.cha,mother,human,Human,baseline_unrestricted,133,0.2222222222222222,0.08333333333333333,0.12121212121212122,2,2,9,24,29,33,0.12121212121212122
Aran,./data/CHILDES/Manchester/Aran/020517.cha,other_adult,human,Human,baseline_unrestricted,133,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020503.cha,child,human,Human,baseline_unrestricted,140,0.42857142857142855,0.18181818181818182,0.2777777777777778,3,2,7,11,13,18,0.2777777777777778
Aran,./data/CHILDES/Manchester/Aran/020503.cha,mother,human,Human,baseline_unrestricted,140,0.2857142857142857,0.06666666666666667,0.13636363636363635,2,1,7,15,19,22,0.13636363636363635
Aran,./data/CHILDES/Manchester/Aran/020503.cha,other_adult,human,Human,baseline_unrestricted,140,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020315.cha,child,human,Human,baseline_unrestricted,122,0.3,0.2857142857142857,0.2916666666666667,3,4,10,14,17,24,0.2916666666666667
Aran,./data/CHILDES/Manchester/Aran/020315.cha,mother,human,Human,baseline_unrestricted,122,0.17391304347826086,0.08333333333333333,0.14285714285714285,4,1,23,12,30,35,0.14285714285714285
Aran,./data/CHILDES/Manchester/Aran/020315.cha,other_adult,human,Human,baseline_unrestricted,122,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020302.cha,child,human,Human,baseline_unrestricted,118,0.0,0.5833333333333334,0.3181818181818182,0,7,10,12,15,22,0.3181818181818182
Aran,./data/CHILDES/Manchester/Aran/020302.cha,mother,human,Human,baseline_unrestricted,118,0.17857142857142858,0.18181818181818182,0.1794871794871795,5,2,28,11,32,39,0.1794871794871795
Aran,./data/CHILDES/Manchester/Aran/020302.cha,other_adult,human,Human,baseline_unrestricted,118,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020100.cha,child,human,Human,baseline_unrestricted,120,0.25,0.5714285714285714,0.45454545454545453,1,4,4,7,6,11,0.45454545454545453
Aran,./data/CHILDES/Manchester/Aran/020100.cha,mother,human,Human,baseline_unrestricted,120,0.25,0.1111111111111111,0.17647058823529413,2,1,8,9,14,17,0.17647058823529413
Aran,./data/CHILDES/Manchester/Aran/020100.cha,other_adult,human,Human,baseline_unrestricted,120,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020128.cha,child,human,Human,baseline_unrestricted,127,0.0,0.3125,0.20833333333333334,0,5,8,16,19,24,0.20833333333333334
Aran,./data/CHILDES/Manchester/Aran/020128.cha,mother,human,Human,baseline_unrestricted,127,0.14285714285714285,0.0,0.10526315789473684,4,0,28,10,34,38,0.10526315789473684
Aran,./data/CHILDES/Manchester/Aran/020128.cha,other_adult,human,Human,baseline_unrestricted,127,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/021021.cha,child,human,Human,baseline_unrestricted,115,0.2,0.1,0.13333333333333333,1,1,5,10,13,15,0.13333333333333333
Aran,./data/CHILDES/Manchester/Aran/021021.cha,mother,human,Human,baseline_unrestricted,115,0.1111111111111111,0.05555555555555555,0.07407407407407407,1,1,9,18,25,27,0.07407407407407407
Aran,./data/CHILDES/Manchester/Aran/021021.cha,other_adult,human,Human,baseline_unrestricted,115,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020707.cha,child,human,Human,baseline_unrestricted,142,0.125,0.11538461538461539,0.11904761904761904,2,3,16,26,37,42,0.11904761904761904
Aran,./data/CHILDES/Manchester/Aran/020707.cha,mother,human,Human,baseline_unrestricted,142,0.17647058823529413,0.09090909090909091,0.12,3,3,17,33,44,50,0.12
Aran,./data/CHILDES/Manchester/Aran/020707.cha,other_adult,human,Human,baseline_unrestricted,142,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020211.cha,child,human,Human,baseline_unrestricted,114,0.0,0.21212121212121213,0.1891891891891892,0,7,4,33,30,37,0.1891891891891892
Aran,./data/CHILDES/Manchester/Aran/020211.cha,mother,human,Human,baseline_unrestricted,114,0.3333333333333333,0.0625,0.16,6,2,18,32,42,50,0.16
Aran,./data/CHILDES/Manchester/Aran/020211.cha,other_adult,human,Human,baseline_unrestricted,114,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020617.cha,child,human,Human,baseline_unrestricted,111,0.1111111111111111,0.25,0.17647058823529413,1,2,9,8,14,17,0.17647058823529413
Aran,./data/CHILDES/Manchester/Aran/020617.cha,mother,human,Human,baseline_unrestricted,111,0.0,0.16666666666666666,0.07692307692307693,0,2,14,12,24,26,0.07692307692307693
Aran,./data/CHILDES/Manchester/Aran/020617.cha,other_adult,human,Human,baseline_unrestricted,111,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020819.cha,child,human,Human,baseline_unrestricted,136,0.2,0.17647058823529413,0.18518518518518517,2,3,10,17,22,27,0.18518518518518517
Aran,./data/CHILDES/Manchester/Aran/020819.cha,mother,human,Human,baseline_unrestricted,136,0.29411764705882354,0.1111111111111111,0.2,5,2,17,18,28,35,0.2
Aran,./data/CHILDES/Manchester/Aran/020819.cha,other_adult,human,Human,baseline_unrestricted,136,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020413.cha,child,human,Human,baseline_unrestricted,137,0.3333333333333333,0.2222222222222222,0.25925925925925924,3,4,9,18,20,27,0.25925925925925924
Aran,./data/CHILDES/Manchester/Aran/020413.cha,mother,human,Human,baseline_unrestricted,137,0.19230769230769232,0.08695652173913043,0.14285714285714285,5,2,26,23,42,49,0.14285714285714285
Aran,./data/CHILDES/Manchester/Aran/020413.cha,other_adult,human,Human,baseline_unrestricted,137,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020610.cha,child,human,Human,baseline_unrestricted,131,0.2222222222222222,0.5384615384615384,0.4090909090909091,2,7,9,13,13,22,0.4090909090909091
Aran,./data/CHILDES/Manchester/Aran/020610.cha,mother,human,Human,baseline_unrestricted,131,0.15384615384615385,0.08333333333333333,0.12,2,1,13,12,22,25,0.12
Aran,./data/CHILDES/Manchester/Aran/020610.cha,other_adult,human,Human,baseline_unrestricted,131,,,,0,0,0,0,0,0,
Aran,./data/CHILDES/Manchester/Aran/020002.cha,child,human,Human,baseline_unrestricted,141,0.2857142857142857,0.5,0.35,4,3,14,6,13,20,0.35
Aran,./data/CHILDES/Manchester/Aran/020002.cha,mother,human,Human,baseline_unrestricted,141,0.23529411764705882,0.5714285714285714,0.3333333333333333,4,4,17,7,16,24,0.3333333333333333
Aran,./data/CHILDES/Manchester/Aran/020002.cha,other_adult,human,Human,baseline_unrestricted,141,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011007.cha,child,human,Human,baseline_unrestricted,70,0.0,0.5,0.16666666666666666,0,1,4,2,5,6,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/011007.cha,mother,human,Human,baseline_unrestricted,70,0.14285714285714285,0.0,0.1111111111111111,1,0,7,2,8,9,0.1111111111111111
Anne,./data/CHILDES/Manchester/Anne/011007.cha,other_adult,human,Human,baseline_unrestricted,70,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011104.cha,child,human,Human,baseline_unrestricted,62,0.5,,0.5,1,0,2,0,1,2,0.5
Anne,./data/CHILDES/Manchester/Anne/011104.cha,mother,human,Human,baseline_unrestricted,62,0.0,1.0,0.3333333333333333,0,1,2,1,2,3,0.3333333333333333
Anne,./data/CHILDES/Manchester/Anne/011104.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020910.cha,child,human,Human,baseline_unrestricted,111,0.1,0.0625,0.07692307692307693,1,1,10,16,24,26,0.07692307692307693
Anne,./data/CHILDES/Manchester/Anne/020910.cha,mother,human,Human,baseline_unrestricted,111,0.18181818181818182,0.29411764705882354,0.25,2,5,11,17,21,28,0.25
Anne,./data/CHILDES/Manchester/Anne/020910.cha,other_adult,human,Human,baseline_unrestricted,111,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011106.cha,child,human,Human,baseline_unrestricted,83,0.0,0.5,0.3,0,3,4,6,7,10,0.3
Anne,./data/CHILDES/Manchester/Anne/011106.cha,mother,human,Human,baseline_unrestricted,83,0.14285714285714285,0.0,0.125,1,0,7,1,7,8,0.125
Anne,./data/CHILDES/Manchester/Anne/011106.cha,other_adult,human,Human,baseline_unrestricted,83,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020320.cha,child,human,Human,baseline_unrestricted,95,0.125,0.2,0.17391304347826086,1,3,8,15,19,23,0.17391304347826086
Anne,./data/CHILDES/Manchester/Anne/020320.cha,mother,human,Human,baseline_unrestricted,95,0.42857142857142855,0.0,0.21428571428571427,6,0,14,14,22,28,0.21428571428571427
Anne,./data/CHILDES/Manchester/Anne/020320.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020122.cha,child,human,Human,baseline_unrestricted,95,0.14285714285714285,0.0,0.0625,1,0,7,9,15,16,0.0625
Anne,./data/CHILDES/Manchester/Anne/020122.cha,mother,human,Human,baseline_unrestricted,95,0.0,0.0,0.0,0,0,6,11,17,17,0.0
Anne,./data/CHILDES/Manchester/Anne/020122.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020727.cha,child,human,Human,baseline_unrestricted,59,0.0,0.3,0.25,0,3,2,10,9,12,0.25
Anne,./data/CHILDES/Manchester/Anne/020727.cha,mother,human,Human,baseline_unrestricted,59,0.4,0.0,0.14285714285714285,2,0,5,9,12,14,0.14285714285714285
Anne,./data/CHILDES/Manchester/Anne/020727.cha,other_adult,human,Human,baseline_unrestricted,59,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020525.cha,child,human,Human,baseline_unrestricted,116,0.23076923076923078,0.2,0.2222222222222222,3,1,13,5,14,18,0.2222222222222222
Anne,./data/CHILDES/Manchester/Anne/020525.cha,mother,human,Human,baseline_unrestricted,116,0.2727272727272727,0.2857142857142857,0.2777777777777778,3,2,11,7,13,18,0.2777777777777778
Anne,./data/CHILDES/Manchester/Anne/020525.cha,other_adult,human,Human,baseline_unrestricted,116,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020108.cha,child,human,Human,baseline_unrestricted,88,0.0,0.0,0.0,0,0,4,1,5,5,0.0
Anne,./data/CHILDES/Manchester/Anne/020108.cha,mother,human,Human,baseline_unrestricted,88,0.16666666666666666,0.3333333333333333,0.2222222222222222,1,1,6,3,7,9,0.2222222222222222
Anne,./data/CHILDES/Manchester/Anne/020108.cha,other_adult,human,Human,baseline_unrestricted,88,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020120.cha,child,human,Human,baseline_unrestricted,98,0.42857142857142855,0.06666666666666667,0.18181818181818182,3,1,7,15,18,22,0.18181818181818182
Anne,./data/CHILDES/Manchester/Anne/020120.cha,mother,human,Human,baseline_unrestricted,98,0.0,0.04,0.03571428571428571,0,1,3,25,27,28,0.03571428571428571
Anne,./data/CHILDES/Manchester/Anne/020120.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011118.cha,child,human,Human,baseline_unrestricted,92,0.0,0.0,0.0,0,0,1,1,2,2,0.0
Anne,./data/CHILDES/Manchester/Anne/011118.cha,mother,human,Human,baseline_unrestricted,92,0.5,0.0,0.25,1,0,2,2,3,4,0.25
Anne,./data/CHILDES/Manchester/Anne/011118.cha,other_adult,human,Human,baseline_unrestricted,92,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020728.cha,child,human,Human,baseline_unrestricted,46,0.1,0.5,0.16666666666666666,1,1,10,2,10,12,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/020728.cha,mother,human,Human,baseline_unrestricted,46,0.3,0.0,0.1875,3,0,10,6,13,16,0.1875
Anne,./data/CHILDES/Manchester/Anne/020728.cha,other_adult,human,Human,baseline_unrestricted,46,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020502.cha,child,human,Human,baseline_unrestricted,78,0.0,0.0,0.0,0,0,6,12,18,18,0.0
Anne,./data/CHILDES/Manchester/Anne/020502.cha,mother,human,Human,baseline_unrestricted,78,0.35714285714285715,0.125,0.2727272727272727,5,1,14,8,16,22,0.2727272727272727
Anne,./data/CHILDES/Manchester/Anne/020502.cha,other_adult,human,Human,baseline_unrestricted,78,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020715.cha,child,human,Human,baseline_unrestricted,107,0.2,0.2857142857142857,0.25,2,4,10,14,18,24,0.25
Anne,./data/CHILDES/Manchester/Anne/020715.cha,mother,human,Human,baseline_unrestricted,107,0.16666666666666666,0.045454545454545456,0.08823529411764706,2,1,12,22,31,34,0.08823529411764706
Anne,./data/CHILDES/Manchester/Anne/020715.cha,other_adult,human,Human,baseline_unrestricted,107,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020701.cha,child,human,Human,baseline_unrestricted,86,0.0,0.14285714285714285,0.07692307692307693,0,1,6,7,12,13,0.07692307692307693
Anne,./data/CHILDES/Manchester/Anne/020701.cha,mother,human,Human,baseline_unrestricted,86,0.25,0.0,0.125,2,0,8,8,14,16,0.125
Anne,./data/CHILDES/Manchester/Anne/020701.cha,other_adult,human,Human,baseline_unrestricted,86,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020729.cha,child,human,Human,baseline_unrestricted,87,0.0,0.3333333333333333,0.16666666666666666,0,2,6,6,10,12,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/020729.cha,mother,human,Human,baseline_unrestricted,87,0.16666666666666666,0.0,0.14285714285714285,2,0,12,2,12,14,0.14285714285714285
Anne,./data/CHILDES/Manchester/Anne/020729.cha,other_adult,human,Human,baseline_unrestricted,87,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020301.cha,child,human,Human,baseline_unrestricted,93,0.25,0.0,0.07142857142857142,1,0,4,10,13,14,0.07142857142857142
Anne,./data/CHILDES/Manchester/Anne/020301.cha,mother,human,Human,baseline_unrestricted,93,0.16666666666666666,0.13333333333333333,0.14285714285714285,1,2,6,15,18,21,0.14285714285714285
Anne,./data/CHILDES/Manchester/Anne/020301.cha,other_adult,human,Human,baseline_unrestricted,93,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020328.cha,child,human,Human,baseline_unrestricted,107,0.2,0.21428571428571427,0.20833333333333334,2,3,10,14,19,24,0.20833333333333334
Anne,./data/CHILDES/Manchester/Anne/020328.cha,mother,human,Human,baseline_unrestricted,107,0.23529411764705882,0.0,0.12121212121212122,4,0,17,16,29,33,0.12121212121212122
Anne,./data/CHILDES/Manchester/Anne/020328.cha,other_adult,human,Human,baseline_unrestricted,107,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020504.cha,child,human,Human,baseline_unrestricted,96,0.13333333333333333,0.42857142857142855,0.22727272727272727,2,3,15,7,17,22,0.22727272727272727
Anne,./data/CHILDES/Manchester/Anne/020504.cha,mother,human,Human,baseline_unrestricted,96,0.16666666666666666,0.4,0.23529411764705882,2,2,12,5,13,17,0.23529411764705882
Anne,./data/CHILDES/Manchester/Anne/020504.cha,other_adult,human,Human,baseline_unrestricted,96,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011120.cha,child,human,Human,baseline_unrestricted,74,0.0,0.5,0.16666666666666666,0,1,4,2,5,6,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/011120.cha,mother,human,Human,baseline_unrestricted,74,0.0,1.0,0.16666666666666666,0,1,5,1,5,6,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/011120.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020908.cha,child,human,Human,baseline_unrestricted,106,0.25,0.3,0.2857142857142857,1,3,4,10,10,14,0.2857142857142857
Anne,./data/CHILDES/Manchester/Anne/020908.cha,mother,human,Human,baseline_unrestricted,106,0.2857142857142857,0.07692307692307693,0.15,2,1,7,13,17,20,0.15
Anne,./data/CHILDES/Manchester/Anne/020908.cha,other_adult,human,Human,baseline_unrestricted,106,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020713.cha,child,human,Human,baseline_unrestricted,98,0.0,0.2222222222222222,0.125,0,2,7,9,14,16,0.125
Anne,./data/CHILDES/Manchester/Anne/020713.cha,mother,human,Human,baseline_unrestricted,98,0.3333333333333333,0.0,0.20833333333333334,5,0,15,9,19,24,0.20833333333333334
Anne,./data/CHILDES/Manchester/Anne/020713.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020210.cha,child,human,Human,baseline_unrestricted,101,0.25,0.16666666666666666,0.2,2,2,8,12,16,20,0.2
Anne,./data/CHILDES/Manchester/Anne/020210.cha,mother,human,Human,baseline_unrestricted,101,0.18181818181818182,0.1111111111111111,0.13793103448275862,2,2,11,18,25,29,0.13793103448275862
Anne,./data/CHILDES/Manchester/Anne/020210.cha,other_adult,human,Human,baseline_unrestricted,101,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020826.cha,child,human,Human,baseline_unrestricted,100,0.09090909090909091,0.0,0.06666666666666667,1,0,11,4,14,15,0.06666666666666667
Anne,./data/CHILDES/Manchester/Anne/020826.cha,mother,human,Human,baseline_unrestricted,100,0.1111111111111111,0.0,0.06666666666666667,1,0,9,6,14,15,0.06666666666666667
